client_id,date_time,clnt_tenure_mnth,clnt_age
5521985,2017-04-17 16:46:29,132.0,49.0
1711558,2017-04-12 12:17:15,132.0,24.5
8646281,2017-04-21 12:49:27,132.0,54.0
2491135,2017-04-20 10:49:04,132.0,40.5
3423009,2017-03-23 11:41:18,132.0,59.5
5003309,2017-03-29 13:24:55,132.0,33.5
324208,2017-03-31 11:14:35,132.0,43.5
3321676,2017-04-04 15:39:41,132.0,30.5
6417841,2017-03-29 11:12:18,132.0,26.5
6491803,2017-04-19 14:53:43,132.0,50.0
5795460,2017-04-06 14:01:50,132.0,52.5
8070687,2017-04-07 10:33:23,132.0,35.0
2301893,2017-04-09 10:02:10,132.0,34.0
5129431,2017-03-22 19:43:41,132.0,28.5
6702875,2017-03-29 12:47:31,132.0,63.0
2608135,2017-03-30 08:45:39,132.0,34.5
3052516,2017-04-19 13:07:29,132.0,47.0
2027598,2017-04-06 12:24:53,132.0,64.5
9597884,2017-03-29 12:04:11,132.0,44.0
8646281,2017-04-21 12:49:31,132.0,54.0
8686733,2017-04-12 11:29:57,132.0,85.0
7249166,2017-04-17 16:04:55,132.0,35.5
3321676,2017-04-04 15:39:12,132.0,30.5
2365186,2017-04-07 20:02:45,132.0,49.0
1839238,2017-04-05 22:00:48,132.0,60.5
5134296,2017-03-31 15:28:43,132.0,75.5
8646281,2017-04-21 12:48:11,132.0,54.0
7327823,2017-04-08 13:53:55,132.0,22.0
5003309,2017-03-29 13:30:16,132.0,33.5
3052516,2017-04-19 13:08:13,132.0,47.0
842423,2017-03-29 17:45:28,132.0,21.5
2170311,2017-03-24 21:24:57,132.0,29.5
3052516,2017-04-19 13:09:24,132.0,47.0
5003309,2017-03-29 13:26:45,132.0,33.5
8894138,2017-04-08 17:43:44,132.0,25.5
2301893,2017-04-09 10:12:24,132.0,34.0
2601019,2017-03-29 14:55:02,132.0,63.0
3845584,2017-03-29 21:01:58,132.0,59.5
5795460,2017-04-06 13:57:29,132.0,52.5
8070687,2017-04-07 10:41:32,132.0,35.0
6163569,2017-04-13 08:19:05,132.0,33.5
2027598,2017-04-06 12:07:48,132.0,64.5
1808273,2017-03-29 12:45:58,132.0,68.5
2601019,2017-03-29 14:44:47,132.0,63.0
8256948,2017-04-06 16:26:14,132.0,39.0
7414809,2017-04-26 21:59:14,132.0,29.0
3052516,2017-04-19 13:06:02,132.0,47.0
6532302,2017-04-07 13:58:04,132.0,50.0
8926634,2017-03-29 17:50:02,132.0,21.0
8646281,2017-04-21 12:49:22,132.0,54.0
1496846,2017-04-17 10:46:28,132.0,64.5
2648618,2017-04-17 11:43:09,132.0,74.0
2601019,2017-03-29 12:35:39,132.0,63.0
5185655,2017-03-27 19:37:04,132.0,23.5
9285608,2017-04-05 11:04:32,132.0,36.5
842423,2017-03-29 17:47:06,132.0,21.5
9973226,2017-04-10 08:37:10,132.0,26.0
5908055,2017-04-01 10:09:15,132.0,56.5
7414809,2017-04-26 21:59:14,132.0,29.0
5791732,2017-04-06 16:23:49,132.0,60.0
8894138,2017-04-08 17:51:18,132.0,25.5
2601019,2017-03-29 12:00:19,132.0,63.0
1401694,2017-03-29 11:36:20,132.0,28.5
4754082,2017-04-02 11:25:00,132.0,59.5
3761114,2017-03-29 07:33:14,132.0,72.5
4754082,2017-04-02 11:30:45,132.0,59.5
760027,2017-04-12 14:21:27,132.0,32.5
760027,2017-04-12 14:21:49,132.0,32.5
760027,2017-04-12 14:22:10,132.0,32.5
760027,2017-04-12 14:23:14,132.0,32.5
5795460,2017-04-12 18:36:17,132.0,52.5
760027,2017-04-12 14:23:21,132.0,32.5
4214883,2017-04-19 12:25:17,132.0,73.0
9872979,2017-04-02 15:53:40,132.0,26.5
2958543,2017-03-31 13:24:56,132.0,54.5
2958543,2017-03-31 13:22:33,132.0,54.5
4214883,2017-04-19 12:24:02,132.0,73.0
2131692,2017-04-06 17:06:33,132.0,32.0
2958543,2017-03-31 13:20:56,132.0,54.5
2958543,2017-03-31 13:19:32,132.0,54.5
332287,2017-03-29 11:28:55,132.0,38.5
1669156,2017-04-08 20:09:23,132.0,42.5
4214883,2017-04-19 12:23:34,132.0,73.0
2764535,2017-04-05 15:33:38,132.0,34.5
3270998,2017-04-05 11:19:32,132.0,44.5
9571795,2017-04-05 13:18:09,132.0,25.5
4231865,2017-03-22 16:32:21,132.0,59.5
4395578,2017-03-29 11:30:23,132.0,54.5
1374192,2017-04-25 20:51:09,132.0,63.0
332287,2017-03-29 11:31:12,132.0,38.5
4754082,2017-04-02 11:30:42,132.0,59.5
3143502,2017-04-19 18:29:32,132.0,38.0
3052516,2017-04-26 10:23:11,132.0,47.0
7984003,2017-04-12 07:14:49,132.0,44.5
4754082,2017-04-02 11:18:30,132.0,59.5
3761114,2017-03-29 07:33:59,132.0,72.5
7067317,2017-04-14 11:17:05,132.0,56.5
7984003,2017-04-12 07:37:02,132.0,44.5
4231865,2017-03-22 16:33:01,132.0,59.5
5907345,2017-04-21 10:59:33,132.0,33.5
7984003,2017-04-12 07:21:25,132.0,44.5
4754082,2017-04-02 11:19:11,132.0,59.5
7984003,2017-04-12 07:21:21,132.0,44.5
4715511,2017-03-30 12:50:14,132.0,60.0
7984003,2017-04-12 07:18:58,132.0,44.5
2126149,2017-04-19 11:20:12,132.0,58.5
3052516,2017-04-26 10:23:19,132.0,47.0
2154888,2017-04-17 22:39:53,132.0,74.0
4754082,2017-04-02 11:25:03,132.0,59.5
3052516,2017-04-26 10:32:12,132.0,47.0
332287,2017-03-29 16:18:29,132.0,38.5
3052516,2017-04-26 10:32:10,132.0,47.0
8724411,2017-04-08 22:34:25,132.0,27.5
3052516,2017-04-26 10:30:12,132.0,47.0
2601019,2017-03-29 12:14:41,132.0,63.0
2601019,2017-03-29 12:15:05,132.0,63.0
3052516,2017-04-26 10:30:09,132.0,47.0
9571795,2017-04-05 13:19:57,132.0,25.5
6148124,2017-04-12 15:00:48,132.0,56.0
5756885,2017-04-06 12:52:05,132.0,63.5
8392577,2017-04-10 14:09:49,132.0,38.5
6560370,2017-04-07 15:07:16,132.0,47.0
8240895,2017-04-02 12:40:35,132.0,51.0
8240895,2017-04-02 12:41:03,132.0,51.0
4252852,2017-04-12 15:40:56,132.0,71.0
8240895,2017-04-02 12:41:21,132.0,51.0
1669156,2017-04-08 19:39:53,132.0,42.5
4995969,2017-04-04 11:42:33,132.0,48.0
4995969,2017-04-04 11:42:39,132.0,48.0
8240895,2017-04-02 12:44:19,132.0,51.0
653448,2017-04-01 16:13:18,132.0,63.0
5129431,2017-03-23 19:20:35,132.0,28.5
3527715,2017-04-07 15:31:49,132.0,42.0
662234,2017-04-16 13:25:25,132.0,28.5
2131692,2017-04-06 17:08:40,132.0,32.0
662234,2017-04-16 13:23:58,132.0,28.5
1669370,2017-04-19 20:28:12,132.0,29.5
1496846,2017-04-25 15:13:26,132.0,64.5
5640823,2017-04-05 10:04:44,132.0,30.5
9841532,2017-04-07 15:09:04,132.0,59.5
7660275,2017-04-19 20:43:23,132.0,27.5
9597884,2017-04-14 16:02:24,132.0,44.0
6090109,2017-04-12 16:19:45,132.0,64.0
8411756,2017-04-09 18:33:41,132.0,24.5
6295175,2017-03-22 11:14:11,132.0,61.5
5076919,2017-03-22 10:06:09,132.0,26.5
8240895,2017-04-02 12:39:43,132.0,51.0
5795460,2017-04-12 15:38:08,132.0,52.5
1374192,2017-04-25 20:45:39,132.0,63.0
2274475,2017-04-08 15:26:29,132.0,59.5
5746278,2017-04-19 19:07:32,132.0,36.5
2689880,2017-04-12 18:06:16,132.0,36.5
6148124,2017-04-12 15:02:53,132.0,56.0
2209005,2017-03-18 12:53:30,132.0,43.5
7348353,2017-03-31 17:55:47,132.0,63.5
9571795,2017-04-05 13:17:40,132.0,25.5
2608135,2017-04-21 18:14:42,132.0,34.5
4037065,2017-04-21 09:11:03,132.0,54.5
8686733,2017-04-18 07:32:59,132.0,85.0
8700059,2017-04-09 17:35:45,132.0,65.0
9166983,2017-04-05 17:00:18,132.0,58.5
9305815,2017-04-04 22:22:07,132.0,28.5
2858890,2017-04-04 22:10:21,132.0,23.0
5587289,2017-04-07 15:44:25,132.0,57.0
8205041,2017-04-05 12:33:36,132.0,36.5
5677344,2017-04-11 14:34:27,132.0,79.0
2201544,2017-04-19 19:22:20,132.0,40.0
4181418,2017-03-29 11:06:22,132.0,70.5
9841532,2017-04-05 14:10:48,132.0,59.5
8128667,2017-03-29 11:32:19,132.0,36.0
2201544,2017-04-19 19:25:24,132.0,40.0
3649153,2017-04-07 14:58:08,132.0,60.5
4995969,2017-04-04 11:35:18,132.0,48.0
4201118,2017-04-05 16:08:32,132.0,48.5
2445955,2017-04-20 15:43:20,132.0,62.0
9917901,2017-03-31 10:36:56,132.0,32.5
9231877,2017-04-19 11:34:07,132.0,43.5
8509658,2017-04-09 15:46:00,132.0,27.0
5823904,2017-04-04 10:38:11,132.0,34.5
219230,2017-04-12 12:45:09,132.0,39.0
4426751,2017-03-30 11:29:12,132.0,29.5
4754082,2017-04-20 12:24:59,132.0,59.5
219230,2017-04-12 12:45:37,132.0,39.0
5823904,2017-04-04 10:42:18,132.0,34.5
5823904,2017-04-04 10:42:27,132.0,34.5
5640823,2017-04-05 09:30:23,132.0,30.5
5640823,2017-04-05 09:31:15,132.0,30.5
4754082,2017-04-20 12:29:43,132.0,59.5
4231865,2017-03-22 16:43:29,132.0,59.5
9973226,2017-04-10 12:27:02,132.0,26.0
429957,2017-04-26 15:49:37,132.0,69.0
4365788,2017-04-12 08:36:22,132.0,52.0
4754082,2017-04-20 12:29:46,132.0,59.5
5640823,2017-04-05 09:31:31,132.0,30.5
5104204,2017-03-30 11:47:53,132.0,66.5
998606,2017-04-12 13:05:34,132.0,30.5
8020700,2017-04-26 15:30:36,132.0,45.5
2937920,2017-04-08 19:03:04,132.0,39.5
5756885,2017-04-06 12:36:31,132.0,63.5
1511490,2017-03-16 10:38:06,132.0,39.5
9973226,2017-04-10 12:27:10,132.0,26.0
3425653,2017-04-12 11:08:50,132.0,68.0
9152843,2017-03-29 14:12:19,132.0,59.0
9973226,2017-04-10 12:18:02,132.0,26.0
2129267,2017-04-02 21:24:41,132.0,37.5
3761114,2017-03-30 07:39:13,132.0,72.5
2858890,2017-03-25 18:53:42,132.0,23.0
4871666,2017-03-29 11:21:11,132.0,29.5
6319111,2017-04-19 15:22:28,132.0,28.0
2601019,2017-03-29 12:34:52,132.0,63.0
3425653,2017-04-12 11:11:30,132.0,68.0
9973226,2017-04-10 12:14:29,132.0,26.0
9973226,2017-04-10 12:14:32,132.0,26.0
9973226,2017-04-10 12:17:43,132.0,26.0
1864196,2017-04-26 17:12:48,132.0,50.0
9973226,2017-04-10 12:24:21,132.0,26.0
9973226,2017-04-10 12:20:57,132.0,26.0
9973226,2017-04-10 12:20:59,132.0,26.0
1864196,2017-04-26 17:12:34,132.0,50.0
3052516,2017-04-19 12:53:04,132.0,47.0
4754082,2017-04-20 12:19:33,132.0,59.5
1864196,2017-04-26 17:07:03,132.0,50.0
4754082,2017-04-20 12:19:40,132.0,59.5
219230,2017-04-12 12:41:00,132.0,39.0
4754082,2017-04-20 12:24:55,132.0,59.5
9973226,2017-04-10 12:24:19,132.0,26.0
6702875,2017-03-29 19:56:30,132.0,63.0
429957,2017-04-26 15:49:37,132.0,69.0
3425653,2017-04-01 12:37:07,132.0,68.0
1669156,2017-04-08 22:10:43,132.0,42.5
6354868,2017-03-29 18:44:24,132.0,35.5
5823904,2017-04-04 10:50:23,132.0,34.5
4087981,2017-04-07 08:42:58,132.0,27.5
3874169,2017-04-12 19:54:48,132.0,37.5
4365788,2017-04-12 08:37:30,132.0,52.0
571215,2017-04-08 12:13:00,132.0,42.0
4365788,2017-04-12 08:37:17,132.0,52.0
7301267,2017-04-02 17:44:16,132.0,66.5
1252784,2017-03-29 19:44:02,132.0,60.0
3559667,2017-04-08 22:11:21,132.0,35.5
5823904,2017-04-04 10:49:03,132.0,34.5
1116542,2017-04-17 21:25:26,132.0,38.0
2445955,2017-04-20 16:11:45,132.0,62.0
2445955,2017-04-20 16:00:48,132.0,62.0
3246756,2017-04-05 15:10:47,132.0,51.5
3761114,2017-03-29 07:30:37,132.0,72.5
7351053,2017-03-29 16:52:57,132.0,31.0
6702875,2017-03-29 19:54:47,132.0,63.0
4754082,2017-04-02 10:56:58,132.0,59.5
5811961,2017-04-05 16:33:56,131.0,36.5
2063805,2017-04-08 23:10:31,131.0,34.5
8231864,2017-03-31 18:13:54,131.0,70.5
2497100,2017-03-29 12:56:06,131.0,56.5
2280318,2017-04-21 11:57:48,131.0,51.0
8231864,2017-03-31 18:14:30,131.0,70.5
5910853,2017-03-29 13:16:04,131.0,68.0
9249603,2017-03-29 12:22:26,131.0,23.5
4055202,2017-04-06 12:31:47,131.0,29.5
8010055,2017-04-01 09:48:37,131.0,58.5
2972845,2017-04-01 18:03:12,131.0,52.5
8010055,2017-03-29 14:41:21,131.0,58.5
5910853,2017-03-29 13:15:31,131.0,68.0
8336492,2017-04-13 08:52:51,131.0,44.5
8010055,2017-03-29 14:41:35,131.0,58.5
2280318,2017-04-21 12:00:30,131.0,51.0
6536409,2017-03-29 12:46:50,131.0,57.5
1565668,2017-04-20 20:13:04,131.0,28.5
5910853,2017-03-29 13:10:10,131.0,68.0
2107108,2017-04-06 14:29:03,131.0,25.0
8512066,2017-03-29 13:24:20,131.0,60.5
2497100,2017-03-30 21:44:25,131.0,56.5
8244744,2017-04-22 23:06:41,131.0,41.5
9762548,2017-04-05 11:14:54,131.0,76.0
9114993,2017-04-14 09:02:11,131.0,46.0
8069975,2017-04-22 16:57:03,131.0,64.5
9194607,2017-04-09 13:30:56,131.0,53.0
9114993,2017-04-14 09:06:30,131.0,46.0
2063805,2017-04-08 23:28:47,131.0,34.5
9843822,2017-04-05 14:48:01,131.0,31.5
8287067,2017-04-22 23:07:24,131.0,71.0
4969732,2017-04-05 11:13:40,131.0,26.5
2307782,2017-04-05 11:20:49,131.0,51.5
1848821,2017-04-15 10:56:34,131.0,22.5
8512066,2017-03-29 13:24:48,131.0,60.5
3032988,2017-04-01 15:27:21,131.0,47.5
1848821,2017-04-15 10:56:48,131.0,22.5
1848821,2017-04-15 10:57:25,131.0,22.5
8231864,2017-03-31 18:13:38,131.0,70.5
7036563,2017-04-05 11:14:10,131.0,63.5
9697309,2017-04-13 20:25:21,131.0,27.5
2892443,2017-04-21 17:40:26,131.0,75.0
6556257,2017-04-13 16:41:49,131.0,44.0
4238252,2017-04-05 16:00:08,131.0,33.0
2877122,2017-04-21 07:50:28,131.0,33.5
828964,2017-03-29 14:11:00,131.0,42.5
2794585,2017-04-06 15:24:20,131.0,80.0
7891052,2017-04-06 12:24:56,131.0,31.5
81720,2017-04-15 10:27:03,131.0,67.5
81720,2017-04-15 10:24:26,131.0,67.5
715086,2017-04-05 11:23:20,131.0,37.5
7151964,2017-04-01 07:20:24,131.0,62.0
9249603,2017-03-29 12:25:23,131.0,23.5
2041432,2017-04-01 12:27:49,131.0,43.5
8010055,2017-03-29 14:33:58,131.0,58.5
5425186,2017-04-20 12:39:12,131.0,28.5
1110519,2017-04-06 13:39:28,131.0,39.0
9646052,2017-04-14 01:16:01,131.0,38.5
5445402,2017-03-31 06:51:43,131.0,60.0
1125691,2017-04-05 11:04:56,131.0,55.0
5445402,2017-03-31 06:53:47,131.0,60.0
8178612,2017-04-23 16:53:34,131.0,31.5
840643,2017-04-14 10:58:38,131.0,43.5
3000430,2017-04-01 13:24:27,131.0,46.5
8231864,2017-03-31 18:12:50,131.0,70.5
1879059,2017-03-29 13:12:16,131.0,21.5
6745557,2017-03-31 13:30:33,131.0,32.5
2123867,2017-04-08 20:51:33,131.0,38.5
81720,2017-04-15 10:29:30,131.0,67.5
8512066,2017-03-29 13:18:19,131.0,60.5
8826014,2017-04-15 13:31:45,131.0,49.5
3260752,2017-04-23 06:57:03,131.0,30.5
7096751,2017-03-31 17:16:45,131.0,59.5
523822,2017-04-23 16:14:55,131.0,52.5
9112702,2017-04-13 10:32:50,131.0,60.5
9561396,2017-04-06 15:14:21,131.0,31.5
81720,2017-04-15 10:28:52,131.0,67.5
2280318,2017-04-21 11:56:54,131.0,51.0
4539701,2017-04-23 07:27:04,131.0,25.0
1416662,2017-04-09 03:32:42,131.0,38.0
2280318,2017-04-21 11:56:36,131.0,51.0
7096751,2017-03-31 17:21:09,131.0,59.5
1416662,2017-04-09 03:33:38,131.0,38.0
2497100,2017-03-29 12:57:59,131.0,56.5
3576200,2017-04-01 11:54:37,131.0,78.0
9980662,2017-04-22 20:19:45,131.0,56.0
8185935,2017-04-13 09:44:35,131.0,26.5
2196511,2017-04-19 11:02:28,131.0,72.5
9194607,2017-04-09 13:32:58,131.0,53.0
2253944,2017-04-25 06:58:10,131.0,37.0
9179495,2017-04-27 13:33:35,131.0,21.0
718700,2017-04-11 17:43:47,131.0,55.5
81720,2017-04-18 11:06:34,131.0,67.5
2798922,2017-03-29 11:39:35,131.0,28.0
5219815,2017-03-29 19:14:36,131.0,67.0
5512185,2017-04-25 09:52:58,131.0,27.5
3008375,2017-04-16 10:26:53,131.0,41.5
9179495,2017-04-27 13:33:16,131.0,21.0
9179495,2017-04-27 13:33:16,131.0,21.0
4767340,2017-03-29 23:03:25,131.0,55.5
7182636,2017-04-07 10:39:43,131.0,56.5
6824514,2017-03-30 09:23:45,131.0,34.5
6110143,2017-04-12 13:26:57,131.0,34.5
9023510,2017-04-28 11:43:08,131.0,24.5
9023510,2017-04-28 11:43:08,131.0,24.5
9013895,2017-04-08 11:31:43,131.0,57.0
9013895,2017-04-08 11:34:45,131.0,57.0
9346304,2017-04-05 23:33:59,131.0,50.5
394458,2017-03-29 16:49:48,131.0,58.5
1986076,2017-04-05 14:24:54,131.0,48.5
2571952,2017-04-05 18:36:33,131.0,29.5
9179495,2017-04-27 13:33:35,131.0,21.0
980535,2017-04-17 13:51:04,131.0,70.5
1697143,2017-03-29 15:40:21,131.0,31.5
9067031,2017-03-29 11:37:56,131.0,63.5
2971609,2017-04-09 21:46:12,131.0,50.5
4666767,2017-04-08 10:58:27,131.0,37.5
2979771,2017-04-11 19:35:29,131.0,24.5
5053956,2017-04-08 11:04:22,131.0,26.0
4059081,2017-03-29 11:25:49,131.0,60.5
8368263,2017-04-04 16:31:44,131.0,64.5
980535,2017-04-17 13:50:25,131.0,70.5
2652744,2017-04-04 12:47:28,131.0,76.0
6139724,2017-03-29 15:36:24,131.0,49.5
9067031,2017-03-29 11:38:25,131.0,63.5
3365148,2017-04-03 09:35:00,131.0,62.5
2798922,2017-03-29 11:38:33,131.0,28.0
2280318,2017-04-07 15:38:13,131.0,51.0
1042799,2017-04-19 21:38:39,131.0,42.5
7440572,2017-04-06 07:21:21,131.0,43.0
2280318,2017-04-07 15:35:57,131.0,51.0
394458,2017-03-29 16:50:12,131.0,58.5
2892443,2017-04-05 18:30:35,131.0,75.0
1397601,2017-04-19 21:00:50,131.0,61.5
9743578,2017-04-02 11:39:17,131.0,30.5
7031997,2017-04-03 09:01:14,131.0,63.5
7031997,2017-04-03 08:57:19,131.0,63.5
9023510,2017-04-28 12:13:57,131.0,24.5
7031997,2017-04-03 08:54:57,131.0,63.5
9023510,2017-04-28 12:13:58,131.0,24.5
3365148,2017-03-28 20:08:45,131.0,62.5
9670797,2017-04-12 19:05:18,131.0,48.0
6755632,2017-04-06 22:47:54,131.0,32.5
6745557,2017-03-29 19:28:12,131.0,32.5
6309001,2017-04-06 22:43:45,131.0,44.5
7031997,2017-04-03 08:53:43,131.0,63.5
8204062,2017-04-24 20:43:35,131.0,57.0
2497100,2017-04-12 13:03:47,131.0,56.5
3123566,2017-04-04 23:41:57,131.0,24.5
5716405,2017-04-12 11:38:10,131.0,40.0
8204062,2017-04-24 20:43:18,131.0,57.0
8204062,2017-04-24 20:36:22,131.0,57.0
6284096,2017-03-30 16:44:06,131.0,64.5
3514119,2017-04-05 23:14:59,131.0,38.0
2892443,2017-04-05 18:25:55,131.0,75.0
6309001,2017-04-06 23:00:12,131.0,44.5
2791866,2017-04-08 09:37:52,131.0,35.0
9052447,2017-03-30 16:00:33,131.0,63.5
6776434,2017-04-05 23:33:05,131.0,62.5
5357257,2017-04-05 18:28:58,131.0,53.5
7302165,2017-04-02 18:37:18,131.0,37.0
9013895,2017-04-08 11:47:54,131.0,57.0
9013895,2017-04-08 11:48:03,131.0,57.0
7302165,2017-04-02 18:37:36,131.0,37.0
1164010,2017-03-30 12:03:35,131.0,32.5
1088932,2017-04-27 12:45:04,131.0,45.5
9013895,2017-04-08 11:52:15,131.0,57.0
3999559,2017-04-10 10:03:09,131.0,32.0
9013895,2017-04-08 11:52:18,131.0,57.0
6464202,2017-04-05 20:53:56,131.0,52.5
1266717,2017-03-29 15:24:47,131.0,31.5
8556801,2017-04-06 11:02:25,131.0,31.5
1945676,2017-04-12 13:16:37,131.0,46.0
1945676,2017-04-12 13:15:50,131.0,46.0
7007000,2017-04-12 18:47:01,131.0,37.5
3999559,2017-04-10 10:04:19,131.0,32.0
9117740,2017-04-11 21:10:53,131.0,46.0
9117740,2017-04-11 21:11:32,131.0,46.0
8556801,2017-04-06 11:09:04,131.0,31.5
3671491,2017-04-05 19:24:19,131.0,56.5
8512066,2017-04-03 11:24:46,131.0,60.5
8069975,2017-04-05 13:24:53,131.0,64.5
5228655,2017-04-12 15:43:22,131.0,25.5
8512066,2017-04-03 11:30:32,131.0,60.5
7527129,2017-04-12 11:11:36,131.0,62.0
9617657,2017-04-07 07:49:50,131.0,47.0
6975231,2017-03-30 13:20:56,131.0,29.5
8010055,2017-04-16 15:53:05,131.0,58.5
848570,2017-04-17 18:09:15,131.0,34.5
6975231,2017-03-30 13:17:09,131.0,29.5
8927810,2017-04-27 22:13:01,131.0,34.5
8927810,2017-04-27 22:13:02,131.0,34.5
6975231,2017-03-30 13:16:35,131.0,29.5
6975231,2017-03-30 13:15:57,131.0,29.5
4133248,2017-03-30 07:07:49,131.0,31.5
4059081,2017-03-29 11:29:51,131.0,60.5
4115540,2017-03-29 15:51:38,131.0,25.0
7742066,2017-04-05 20:20:23,131.0,30.5
8069975,2017-04-05 13:22:25,131.0,64.5
9052447,2017-04-04 15:43:09,131.0,63.5
3514119,2017-04-27 21:11:31,131.0,38.0
4291714,2017-04-27 18:27:08,131.0,31.0
9052447,2017-04-04 15:40:05,131.0,63.5
9617657,2017-04-07 07:29:34,131.0,47.0
4411577,2017-04-09 19:41:55,131.0,52.5
4411577,2017-04-09 19:39:34,131.0,52.5
9617657,2017-04-07 07:38:48,131.0,47.0
3838913,2017-04-12 11:13:50,131.0,24.5
1397601,2017-04-25 20:06:57,131.0,61.5
4291714,2017-04-19 19:15:55,131.0,31.0
7742066,2017-04-05 20:27:14,131.0,30.5
7374359,2017-03-29 11:31:21,131.0,62.5
3514119,2017-04-27 21:11:15,131.0,38.0
1397601,2017-04-25 20:38:59,131.0,61.5
7574712,2017-04-25 18:23:07,131.0,60.0
7574712,2017-04-25 18:19:33,131.0,60.0
5357257,2017-04-06 04:49:40,131.0,53.5
7742066,2017-04-05 20:27:59,131.0,30.5
4291714,2017-04-27 18:27:08,131.0,31.0
8069975,2017-04-05 13:26:30,131.0,64.5
7527129,2017-04-12 11:15:54,131.0,62.0
9868880,2017-04-05 13:27:46,131.0,69.5
4278502,2017-04-12 14:24:42,131.0,23.5
9117740,2017-04-11 21:12:04,131.0,46.0
3623739,2017-04-25 14:59:51,131.0,27.5
5202580,2017-04-19 12:27:59,131.0,33.0
8463178,2017-04-19 17:58:52,131.0,36.0
2908200,2017-04-10 13:32:34,131.0,57.0
1957227,2017-04-06 09:24:21,131.0,39.5
5910853,2017-03-30 08:53:56,131.0,68.0
2908200,2017-04-10 13:35:33,131.0,57.0
9067031,2017-03-29 11:37:08,131.0,63.5
5910853,2017-03-30 08:55:47,131.0,68.0
7742066,2017-04-05 20:18:17,131.0,30.5
8368263,2017-04-04 16:22:24,131.0,64.5
5378149,2017-04-10 10:43:30,131.0,69.0
4525172,2017-04-19 17:46:29,131.0,46.5
6536409,2017-03-29 18:08:56,131.0,57.5
4525172,2017-04-19 17:39:32,131.0,46.5
8287067,2017-04-25 12:21:37,131.0,71.0
4278502,2017-04-04 13:24:31,131.0,23.5
5378149,2017-04-10 10:39:28,131.0,69.0
4525172,2017-04-19 17:38:11,131.0,46.5
4278502,2017-04-04 13:22:53,131.0,23.5
5177112,2017-03-30 01:18:30,131.0,42.5
5202580,2017-04-19 12:28:27,131.0,33.0
6536409,2017-03-29 18:10:20,131.0,57.5
4525172,2017-04-25 14:42:27,131.0,46.5
3623739,2017-04-25 14:57:14,131.0,27.5
3623739,2017-04-25 14:51:24,131.0,27.5
3623739,2017-04-25 14:49:17,131.0,27.5
3623739,2017-04-25 14:46:20,131.0,27.5
3623739,2017-04-25 14:45:02,131.0,27.5
5910853,2017-03-30 08:46:17,131.0,68.0
8287067,2017-04-12 11:21:49,131.0,71.0
3123566,2017-04-17 20:30:10,131.0,24.5
6536409,2017-03-29 18:14:51,131.0,57.5
8368263,2017-04-04 16:07:25,131.0,64.5
8634174,2017-04-12 11:23:04,131.0,64.5
1375726,2017-03-29 11:28:11,131.0,43.0
3045128,2017-04-12 11:23:28,131.0,46.5
7742066,2017-04-05 20:34:59,131.0,30.5
8765304,2017-04-05 20:35:34,131.0,43.5
4539701,2017-04-12 09:16:00,131.0,25.0
8368263,2017-04-04 16:06:10,131.0,64.5
4879546,2017-04-05 11:40:22,131.0,64.0
3514119,2017-04-05 23:14:54,131.0,38.0
7527129,2017-04-12 11:15:11,131.0,62.0
7044580,2017-04-19 11:32:53,131.0,63.5
1974134,2017-04-19 14:42:57,131.0,68.5
3900440,2017-04-18 19:35:16,131.0,50.0
22007,2017-04-17 10:31:55,131.0,75.5
6845169,2017-04-02 09:21:49,131.0,39.5
4170615,2017-04-19 06:27:26,131.0,60.0
1260122,2017-04-24 12:46:42,131.0,50.0
8336492,2017-04-24 05:37:13,131.0,44.5
4971958,2017-04-20 09:03:20,131.0,65.5
4570044,2017-04-05 12:53:23,131.0,65.5
5989016,2017-04-19 11:27:25,131.0,70.0
8336492,2017-04-24 05:40:05,131.0,44.5
649624,2017-03-28 21:56:34,131.0,67.5
1397601,2017-04-07 12:37:34,131.0,61.5
7569353,2017-04-05 13:38:34,131.0,28.5
4093635,2017-04-02 22:10:58,131.0,66.5
3997533,2017-04-20 08:46:11,131.0,55.0
3900440,2017-04-18 19:19:10,131.0,50.0
806960,2017-04-12 21:58:57,131.0,35.5
3900440,2017-04-18 18:46:58,131.0,50.0
9115264,2017-04-05 12:43:53,131.0,57.5
4912564,2017-04-17 00:14:31,131.0,52.5
8086588,2017-04-10 17:01:57,131.0,29.5
1501027,2017-04-02 23:40:42,131.0,35.0
5499472,2017-04-03 02:05:33,131.0,57.0
9013895,2017-04-05 20:00:25,131.0,57.0
8004671,2017-04-12 21:10:33,131.0,62.5
7044580,2017-04-19 11:31:02,131.0,63.5
6831651,2017-04-29 08:09:48,131.0,58.0
5763881,2017-03-17 15:55:42,131.0,57.5
4170615,2017-04-19 06:27:59,131.0,60.0
7044580,2017-04-19 11:32:20,131.0,63.5
9219054,2017-04-06 11:35:37,131.0,67.5
3900440,2017-04-18 19:03:04,131.0,50.0
4666767,2017-04-10 01:30:27,131.0,37.5
6069933,2017-04-12 12:36:16,131.0,53.0
1959290,2017-03-27 23:13:47,131.0,34.5
1438671,2017-04-02 21:29:05,131.0,54.5
2382409,2017-04-28 19:37:15,131.0,67.0
5613202,2017-03-29 17:32:36,131.0,54.0
1974134,2017-04-19 14:48:38,131.0,68.5
4879546,2017-04-06 21:14:34,131.0,64.0
4059081,2017-03-29 11:18:52,131.0,60.5
